ID_ODF,MAILLE,ID_FAUNE_FRANCE
46631,E062N688,2601
46632,E062N689,2602
46633,E062N690,2603
46634,E062N691,2604
46635,E062N692,2605
46636,E062N693,2606
46637,E062N694,2607
46638,E062N695,2608
46639,E062N696,2609
46640,E062N697,2610
46641,E062N698,2611
46642,E062N699,2612
46643,E062N700,2613
46644,E062N701,2614
46645,E062N702,2615
46646,E062N703,2616
46647,E062N704,2617
46648,E062N705,2618
46649,E062N706,2619
46650,E062N707,2620
46651,E062N708,2621
46652,E062N709,2622
46653,E062N710,2623
46657,E063N614,2624
46658,E063N615,2625
46659,E063N616,2626
46660,E063N617,2627
46661,E063N618,2628
46662,E063N619,2629
46663,E063N620,2630
46664,E063N621,2631
46665,E063N622,2632
46666,E063N623,2633
46667,E063N624,2634
46668,E063N625,2635
46669,E063N626,2636
46670,E063N627,2637
46671,E063N628,2638
46672,E063N629,2639
46673,E063N630,2640
46674,E063N631,2641
46675,E063N632,2642
46676,E063N633,2643
46677,E063N634,2644
46678,E063N635,2645
46679,E063N636,2646
46680,E063N637,2647
46681,E063N638,2648
46682,E063N639,2649
46683,E063N640,2650
46684,E063N641,2651
46685,E063N642,2652
46686,E063N643,2653
46687,E063N644,2654
46688,E063N645,2655
46689,E063N646,2656
46690,E063N647,2657
46691,E063N648,2658
46692,E063N649,2659
46693,E063N650,2660
46694,E063N651,2661
46695,E063N652,2662
46696,E063N653,2663
46697,E063N654,2664
46698,E063N655,2665
46699,E063N656,2666
46700,E063N657,2667
46701,E063N658,2668
46702,E063N659,2669
46703,E063N660,2670
46704,E063N661,2671
46705,E063N662,2672
46706,E063N663,2673
46707,E063N664,2674
46708,E063N665,2675
46709,E063N666,2676
46710,E063N667,2677
46711,E063N668,2678
46712,E063N669,2679
46713,E063N670,2680
46714,E063N671,2681
46715,E063N672,2682
46716,E063N673,2683
46717,E063N674,2684
46718,E063N675,2685
46719,E063N676,2686
46720,E063N677,2687
46721,E063N678,2688
46722,E063N679,2689
46723,E063N680,2690
46724,E063N681,2691
46725,E063N682,2692
46726,E063N683,2693
46727,E063N684,2694
46728,E063N685,2695
46729,E063N686,2696
46730,E063N687,2697
46731,E063N688,2698
46732,E063N689,2699
46733,E063N690,2700
46734,E063N691,2701
46735,E063N692,2702
46736,E063N693,2703
46737,E063N694,2704
46738,E063N695,2705
46739,E063N696,2706
46740,E063N697,2707
46741,E063N698,2708
46742,E063N699,2709
46743,E063N700,2710
46744,E063N701,2711
46745,E063N702,2712
46746,E063N703,2713
46747,E063N704,2714
46748,E063N705,2715
46749,E063N706,2716
46750,E063N707,2717
46751,E063N708,2718
46752,E063N709,2719
46753,E063N710,2720
46759,E064N614,2721
46760,E064N615,2722
46761,E064N616,2723
46762,E064N617,2724
46763,E064N618,2725
46764,E064N619,2726
46765,E064N620,2727
46766,E064N621,2728
46767,E064N622,2729
46768,E064N623,2730
46769,E064N624,2731
46770,E064N625,2732
46771,E064N626,2733
46772,E064N627,2734
46773,E064N628,2735
46774,E064N629,2736
46775,E064N630,2737
46776,E064N631,2738
46777,E064N632,2739
46778,E064N633,2740
46779,E064N634,2741
46780,E064N635,2742
46781,E064N636,2743
46782,E064N637,2744
46783,E064N638,2745
46784,E064N639,2746
46785,E064N640,2747
46786,E064N641,2748
46787,E064N642,2749
46788,E064N643,2750
46789,E064N644,2751
46790,E064N645,2752
46791,E064N646,2753
46792,E064N647,2754
46793,E064N648,2755
46794,E064N649,2756
46795,E064N650,2757
46796,E064N651,2758
46797,E064N652,2759
46798,E064N653,2760
46799,E064N654,2761
46800,E064N655,2762
46801,E064N656,2763
46802,E064N657,2764
46803,E064N658,2765
46804,E064N659,2766
46805,E064N660,2767
46806,E064N661,2768
46807,E064N662,2769
46808,E064N663,2770
46809,E064N664,2771
46810,E064N665,2772
46811,E064N666,2773
46812,E064N667,2774
46813,E064N668,2775
46814,E064N669,2776
46815,E064N670,2777
46816,E064N671,2778
46817,E064N672,2779
46818,E064N673,2780
46819,E064N674,2781
46820,E064N675,2782
46821,E064N676,2783
46822,E064N677,2784
46823,E064N678,2785
46824,E064N679,2786
46825,E064N680,2787
46826,E064N681,2788
46827,E064N682,2789
46828,E064N683,2790
46829,E064N684,2791
46830,E064N685,2792
46831,E064N686,2793
46832,E064N687,2794
46833,E064N688,2795
46834,E064N689,2796
46835,E064N690,2797
46836,E064N691,2798
46837,E064N692,2799
46838,E064N693,2800
46839,E064N694,2801
46840,E064N695,2802
46841,E064N696,2803
46842,E064N697,2804
46843,E064N698,2805
46844,E064N699,2806
46845,E064N700,2807
46846,E064N701,2808
46847,E064N702,2809
46848,E064N703,2810
46849,E064N704,2811
46850,E064N705,2812
46851,E064N706,2813
46852,E064N707,2814
46853,E064N708,2815
46854,E064N709,2816
46855,E064N710,2817
46862,E065N613,2818
46863,E065N614,2819
46864,E065N615,2820
46865,E065N616,2821
46866,E065N617,2822
46867,E065N618,2823
46868,E065N619,2824
46869,E065N620,2825
46870,E065N621,2826
46871,E065N622,2827
46872,E065N623,2828
46873,E065N624,2829
46874,E065N625,2830
46875,E065N626,2831
46876,E065N627,2832
46877,E065N628,2833
46878,E065N629,2834
46879,E065N630,2835
46880,E065N631,2836
46881,E065N632,2837
46882,E065N633,2838
46883,E065N634,2839
46884,E065N635,2840
46885,E065N636,2841
46886,E065N637,2842
46887,E065N638,2843
46888,E065N639,2844
46889,E065N640,2845
46890,E065N641,2846
46891,E065N642,2847
46892,E065N643,2848
46893,E065N644,2849
46894,E065N645,2850
46895,E065N646,2851
46896,E065N647,2852
46897,E065N648,2853
46898,E065N649,2854
46899,E065N650,2855
46900,E065N651,2856
46901,E065N652,2857
46902,E065N653,2858
46903,E065N654,2859
46904,E065N655,2860
46905,E065N656,2861
46906,E065N657,2862
46907,E065N658,2863
46908,E065N659,2864
46909,E065N660,2865
46910,E065N661,2866
46911,E065N662,2867
46912,E065N663,2868
46913,E065N664,2869
46914,E065N665,2870
46915,E065N666,2871
46916,E065N667,2872
46917,E065N668,2873
46918,E065N669,2874
46919,E065N670,2875
46920,E065N671,2876
46921,E065N672,2877
46922,E065N673,2878
46923,E065N674,2879
46924,E065N675,2880
46925,E065N676,2881
46926,E065N677,2882
46927,E065N678,2883
46928,E065N679,2884
46929,E065N680,2885
46930,E065N681,2886
46931,E065N682,2887
46932,E065N683,2888
46933,E065N684,2889
46934,E065N685,2890
46935,E065N686,2891
46936,E065N687,2892
46937,E065N688,2893
46938,E065N689,2894
46939,E065N690,2895
46940,E065N691,2896
46941,E065N692,2897
46942,E065N693,2898
46943,E065N694,2899
46944,E065N695,2900
46945,E065N696,2901
46946,E065N697,2902
46947,E065N698,2903
42792,E065N699,2904
42793,E065N700,2905
42794,E065N701,2906
42795,E065N702,2907
42796,E065N703,2908
42797,E065N704,2909
42798,E065N705,2910
42799,E065N706,2911
42800,E065N707,2912
42801,E065N708,2913
42802,E065N709,2914
42803,E065N710,2915
42809,E066N613,2916
42810,E066N614,2917
42811,E066N615,2918
42812,E066N616,2919
42813,E066N617,2920
42814,E066N618,2921
42815,E066N619,2922
42816,E066N620,2923
42817,E066N621,2924
42818,E066N622,2925
42819,E066N623,2926
42820,E066N624,2927
42821,E066N625,2928
42822,E066N626,2929
42823,E066N627,2930
42824,E066N628,2931
42825,E066N629,2932
42826,E066N630,2933
42827,E066N631,2934
46480,E066N632,2935
46481,E066N633,2936
46482,E066N634,2937
46483,E066N635,2938
46484,E066N636,2939
46485,E066N637,2940
46486,E066N638,2941
46487,E066N639,2942
46488,E066N640,2943
46489,E066N641,2944
46490,E066N642,2945
46491,E066N643,2946
46492,E066N644,2947
46493,E066N645,2948
46494,E066N646,2949
46495,E066N647,2950
46496,E066N648,2951
46497,E066N649,2952
46498,E066N650,2953
46499,E066N651,2954
46500,E066N652,2955
46501,E066N653,2956
46502,E066N654,2957
46503,E066N655,2958
46504,E066N656,2959
46505,E066N657,2960
46506,E066N658,2961
46507,E066N659,2962
46508,E066N660,2963
46509,E066N661,2964
46510,E066N662,2965
46511,E066N663,2966
46512,E066N664,2967
46513,E066N665,2968
46514,E066N666,2969
46515,E066N667,2970
46516,E066N668,2971
46517,E066N669,2972
46518,E066N670,2973
46519,E066N671,2974
46520,E066N672,2975
46521,E066N673,2976
46522,E066N674,2977
46523,E066N675,2978
46524,E066N676,2979
46525,E066N677,2980
46526,E066N678,2981
46527,E066N679,2982
46528,E066N680,2983
46529,E066N681,2984
46530,E066N682,2985
46531,E066N683,2986
46532,E066N684,2987
46533,E066N685,2988
46534,E066N686,2989
46535,E066N687,2990
46536,E066N688,2991
46537,E066N689,2992
46538,E066N690,2993
46539,E066N691,2994
46540,E066N692,2995
46541,E066N693,2996
46542,E066N694,2997
46543,E066N695,2998
46544,E066N696,2999
46545,E066N697,3000
46546,E066N698,3001
46547,E066N699,3002
46548,E066N700,3003
46549,E066N701,3004
46550,E066N702,3005
46551,E066N703,3006
46552,E066N704,3007
46553,E066N705,3008
46554,E066N706,3009
46555,E066N707,3010
46556,E066N708,3011
46557,E066N709,3012
46558,E066N710,3013
46559,E066N711,3014
46561,E067N613,3015
46562,E067N614,3016
46563,E067N615,3017
46564,E067N616,3018
46565,E067N617,3019
46566,E067N618,3020
46567,E067N619,3021
46568,E067N620,3022
46569,E067N621,3023
46570,E067N622,3024
46571,E067N623,3025
46572,E067N624,3026
46573,E067N625,3027
46574,E067N626,3028
46575,E067N627,3029
46576,E067N628,3030
46577,E067N629,3031
46578,E067N630,3032
46579,E067N631,3033
46580,E067N632,3034
46581,E067N633,3035
46582,E067N634,3036
46583,E067N635,3037
46584,E067N636,3038
46585,E067N637,3039
46586,E067N638,3040
46587,E067N639,3041
46948,E067N640,3042
46949,E067N641,3043
46950,E067N642,3044
46951,E067N643,3045
46952,E067N644,3046
46953,E067N645,3047
46954,E067N646,3048
46955,E067N647,3049
46956,E067N648,3050
46957,E067N649,3051
46958,E067N650,3052
46959,E067N651,3053
46960,E067N652,3054
46961,E067N653,3055
46962,E067N654,3056
46963,E067N655,3057
46964,E067N656,3058
46965,E067N657,3059
46966,E067N658,3060
46967,E067N659,3061
46968,E067N660,3062
46969,E067N661,3063
46970,E067N662,3064
46971,E067N663,3065
46972,E067N664,3066
46973,E067N665,3067
46974,E067N666,3068
46975,E067N667,3069
46976,E067N668,3070
46977,E067N669,3071
46978,E067N670,3072
46979,E067N671,3073
46980,E067N672,3074
46981,E067N673,3075
46982,E067N674,3076
46983,E067N675,3077
46984,E067N676,3078
46985,E067N677,3079
46986,E067N678,3080
46987,E067N679,3081
46988,E067N680,3082
46989,E067N681,3083
46990,E067N682,3084
46991,E067N683,3085
46992,E067N684,3086
46993,E067N685,3087
46994,E067N686,3088
46995,E067N687,3089
46996,E067N688,3090
46997,E067N689,3091
46998,E067N690,3092
46999,E067N691,3093
47000,E067N692,3094
47001,E067N693,3095
47002,E067N694,3096
47003,E067N695,3097
47004,E067N696,3098
47005,E067N697,3099
47006,E067N698,3100
47007,E067N699,3101
47008,E067N700,3102
47009,E067N701,3103
47010,E067N702,3104
47011,E067N703,3105
47012,E067N704,3106
47013,E067N705,3107
47014,E067N706,3108
47015,E067N707,3109
47016,E067N708,3110
47017,E067N709,3111
47018,E067N710,3112
47019,E068N614,3113
47020,E068N615,3114
47021,E068N616,3115
47022,E068N617,3116
47023,E068N618,3117
47024,E068N619,3118
47025,E068N620,3119
47026,E068N621,3120
47027,E068N622,3121
47028,E068N623,3122
47029,E068N624,3123
47030,E068N625,3124
47031,E068N626,3125
47032,E068N627,3126
47033,E068N628,3127
47034,E068N629,3128
47035,E068N630,3129
47036,E068N631,3130
47037,E068N632,3131
47038,E068N633,3132
47039,E068N634,3133
47040,E068N635,3134
47041,E068N636,3135
47042,E068N637,3136
47043,E068N638,3137
47044,E068N639,3138
47045,E068N640,3139
47046,E068N641,3140
47047,E068N642,3141
47048,E068N643,3142
47049,E068N644,3143
47050,E068N645,3144
47051,E068N646,3145
47052,E068N647,3146
47053,E068N648,3147
47054,E068N649,3148
47055,E068N650,3149
47056,E068N651,3150
47057,E068N652,3151
47058,E068N653,3152
47059,E068N654,3153
47060,E068N655,3154
47061,E068N656,3155
47062,E068N657,3156
47063,E068N658,3157
47064,E068N659,3158
47065,E068N660,3159
47066,E068N661,3160
47067,E068N662,3161
47068,E068N663,3162
47069,E068N664,3163
47070,E068N665,3164
47071,E068N666,3165
47072,E068N667,3166
47073,E068N668,3167
47074,E068N669,3168
47075,E068N670,3169
47076,E068N671,3170
47077,E068N672,3171
47078,E068N673,3172
47079,E068N674,3173
47080,E068N675,3174
47081,E068N676,3175
47082,E068N677,3176
47083,E068N678,3177
47084,E068N679,3178
47085,E068N680,3179
47086,E068N681,3180
47087,E068N682,3181
47088,E068N683,3182
47089,E068N684,3183
47090,E068N685,3184
47091,E068N686,3185
47092,E068N687,3186
47093,E068N688,3187
47094,E068N689,3188
47095,E068N690,3189
47096,E068N691,3190
47097,E068N692,3191
47098,E068N693,3192
47099,E068N694,3193
47100,E068N695,3194
47101,E068N696,3195
47102,E068N697,3196
47103,E068N698,3197
47104,E068N699,3198
47105,E068N700,3199
47106,E068N701,3200
47107,E068N702,3201
47108,E068N703,3202
47109,E068N704,3203
47110,E068N705,3204
47111,E068N706,3205
47112,E068N707,3206
47113,E069N615,3207
47114,E069N616,3208
47115,E069N617,3209
47116,E069N618,3210
47117,E069N619,3211
47118,E069N620,3212
47119,E069N621,3213
47120,E069N622,3214
47121,E069N623,3215
47122,E069N624,3216
47123,E069N625,3217
47124,E069N626,3218
47125,E069N627,3219
47126,E069N628,3220
47127,E069N629,3221
47128,E069N630,3222
47129,E069N631,3223
47130,E069N632,3224
47131,E069N633,3225
47132,E069N634,3226
47133,E069N635,3227
47134,E069N636,3228
47135,E069N637,3229
47136,E069N638,3230
47137,E069N639,3231
47138,E069N640,3232
47139,E069N641,3233
47140,E069N642,3234
47141,E069N643,3235
47142,E069N644,3236
47143,E069N645,3237
47144,E069N646,3238
47145,E069N647,3239
47146,E069N648,3240
47147,E069N649,3241
47148,E069N650,3242
47149,E069N651,3243
47150,E069N652,3244
47151,E069N653,3245
47152,E069N654,3246
47153,E069N655,3247
47154,E069N656,3248
47155,E069N657,3249
47156,E069N658,3250
47157,E069N659,3251
47158,E069N660,3252
47159,E069N661,3253
47160,E069N662,3254
47161,E069N663,3255
47162,E069N664,3256
47163,E069N665,3257
47164,E069N666,3258
47165,E069N667,3259
47166,E069N668,3260
47167,E069N669,3261
47168,E069N670,3262
47169,E069N671,3263
47170,E069N672,3264
47171,E069N673,3265
47172,E069N674,3266
47173,E069N675,3267
47174,E069N676,3268
47175,E069N677,3269
47176,E069N678,3270
47177,E069N679,3271
47178,E069N680,3272
47179,E069N681,3273
47180,E069N682,3274
47181,E069N683,3275
47182,E069N684,3276
47183,E069N685,3277
47184,E069N686,3278
47185,E069N687,3279
47186,E069N688,3280
47187,E069N689,3281
47188,E069N690,3282
47189,E069N691,3283
47190,E069N692,3284
47191,E069N693,3285
47192,E069N694,3286
47193,E069N695,3287
47194,E069N696,3288
47195,E069N697,3289
47196,E069N698,3290
47197,E069N699,3291
47198,E069N700,3292
47199,E069N701,3293
47200,E069N702,3294
47201,E069N703,3295
47202,E069N704,3296
47203,E069N705,3297
47204,E069N706,3298
47205,E069N707,3299
47206,E070N614,3300
47207,E070N615,3301
47208,E070N616,3302
47209,E070N617,3303
47210,E070N618,3304
47211,E070N619,3305
47212,E070N620,3306
47213,E070N621,3307
47214,E070N622,3308
47215,E070N623,3309
47216,E070N624,3310
47217,E070N625,3311
47218,E070N626,3312
47219,E070N627,3313
47220,E070N628,3314
47221,E070N629,3315
47222,E070N630,3316
47223,E070N631,3317
47224,E070N632,3318
47225,E070N633,3319
47226,E070N634,3320
47227,E070N635,3321
47228,E070N636,3322
47229,E070N637,3323
47230,E070N638,3324
47231,E070N639,3325
47232,E070N640,3326
47233,E070N641,3327
47234,E070N642,3328
47235,E070N643,3329
47236,E070N644,3330
47237,E070N645,3331
47238,E070N646,3332
47239,E070N647,3333
47240,E070N648,3334
47241,E070N649,3335
47242,E070N650,3336
47243,E070N651,3337
47244,E070N652,3338
47245,E070N653,3339
47246,E070N654,3340
47247,E070N655,3341
47248,E070N656,3342
47249,E070N657,3343
47250,E070N658,3344
47251,E070N659,3345
47252,E070N660,3346
47253,E070N661,3347
47254,E070N662,3348
47255,E070N663,3349
47256,E070N664,3350
47257,E070N665,3351
47258,E070N666,3352
47259,E070N667,3353
47260,E070N668,3354
47261,E070N669,3355
47262,E070N670,3356
47263,E070N671,3357
47264,E070N672,3358
47265,E070N673,3359
47266,E070N674,3360
47267,E070N675,3361
47268,E070N676,3362
47269,E070N677,3363
47270,E070N678,3364
47271,E070N679,3365
47272,E070N680,3366
47273,E070N681,3367
47274,E070N682,3368
47275,E070N683,3369
47276,E070N684,3370
47277,E070N685,3371
47278,E070N686,3372
47279,E070N687,3373
47280,E070N688,3374
47281,E070N689,3375
47282,E070N690,3376
47283,E070N691,3377
47284,E070N692,3378
47285,E070N693,3379
47286,E070N694,3380
47287,E070N695,3381
47288,E070N696,3382
47289,E070N697,3383
47290,E070N698,3384
47291,E070N699,3385
47292,E070N700,3386
47293,E070N701,3387
47294,E070N702,3388
47295,E070N703,3389
47296,E070N704,3390
47297,E070N705,3391
47298,E070N706,3392
47299,E070N707,3393
47300,E071N614,3394
47301,E071N615,3395
47308,E071N622,3396
47309,E071N623,3397
47310,E071N624,3398
47311,E071N625,3399
47312,E071N626,3400
47313,E071N627,3401
47314,E071N628,3402
47315,E071N629,3403
47316,E071N630,3404
47317,E071N631,3405
47318,E071N632,3406
47319,E071N633,3407
47320,E071N634,3408
47321,E071N635,3409
47322,E071N636,3410
47323,E071N637,3411
47324,E071N638,3412
47325,E071N639,3413
47326,E071N640,3414
47327,E071N641,3415
47328,E071N642,3416
47329,E071N643,3417
47330,E071N644,3418
47331,E071N645,3419
47332,E071N646,3420
47333,E071N647,3421
47334,E071N648,3422
47335,E071N649,3423
47336,E071N650,3424
47337,E071N651,3425
47338,E071N652,3426
47339,E071N653,3427
47340,E071N654,3428
47341,E071N655,3429
47342,E071N656,3430
47343,E071N657,3431
47344,E071N658,3432
47345,E071N659,3433
47346,E071N660,3434
47347,E071N661,3435
47348,E071N662,3436
47349,E071N663,3437
47350,E071N664,3438
47351,E071N665,3439
47352,E071N666,3440
47353,E071N667,3441
47354,E071N668,3442
47355,E071N669,3443
47356,E071N670,3444
47357,E071N671,3445
47358,E071N672,3446
47359,E071N673,3447
47360,E071N674,3448
47361,E071N675,3449
47362,E071N676,3450
47363,E071N677,3451
47364,E071N678,3452
47365,E071N679,3453
47366,E071N680,3454
47367,E071N681,3455
47368,E071N682,3456
47369,E071N683,3457
47370,E071N684,3458
47371,E071N685,3459
47372,E071N686,3460
47373,E071N687,3461
47374,E071N688,3462
47375,E071N689,3463
47376,E071N690,3464
47377,E071N691,3465
47378,E071N692,3466
47379,E071N693,3467
47380,E071N694,3468
47381,E071N695,3469
47382,E071N696,3470
47383,E071N697,3471
47384,E071N698,3472
47385,E071N699,3473
47386,E071N700,3474
47387,E071N701,3475
47388,E071N702,3476
47389,E071N703,3477
47390,E071N704,3478
47391,E071N705,3479
47392,E071N706,3480
47393,E071N707,3481
47403,E072N623,3482
47404,E072N624,3483
47405,E072N625,3484
47406,E072N626,3485
47407,E072N627,3486
47408,E072N628,3487
47409,E072N629,3488
47410,E072N630,3489
47411,E072N631,3490
47412,E072N632,3491
47413,E072N633,3492
47414,E072N634,3493
47415,E072N635,3494
47416,E072N636,3495
47417,E072N637,3496
47418,E072N638,3497
47419,E072N639,3498
47420,E072N640,3499
47421,E072N641,3500
47422,E072N642,3501
47423,E072N643,3502
47424,E072N644,3503
47425,E072N645,3504
47426,E072N646,3505
47427,E072N647,3506
47428,E072N648,3507
47429,E072N649,3508
47430,E072N650,3509
47431,E072N651,3510
47432,E072N652,3511
47433,E072N653,3512
47434,E072N654,3513
47435,E072N655,3514
47436,E072N656,3515
47437,E072N657,3516
47438,E072N658,3517
47439,E072N659,3518
47440,E072N660,3519
47441,E072N661,3520
47442,E072N662,3521
47443,E072N663,3522
47444,E072N664,3523
47445,E072N665,3524
47446,E072N666,3525
47447,E072N667,3526
47448,E072N668,3527
47449,E072N669,3528
47450,E072N670,3529
47451,E072N671,3530
47452,E072N672,3531
47453,E072N673,3532
47454,E072N674,3533
47455,E072N675,3534
47456,E072N676,3535
47457,E072N677,3536
47458,E072N678,3537
47459,E072N679,3538
47460,E072N680,3539
47461,E072N681,3540
47462,E072N682,3541
47463,E072N683,3542
47464,E072N684,3543
47465,E072N685,3544
47466,E072N686,3545
47467,E072N687,3546
47468,E072N688,3547
47469,E072N689,3548
47470,E072N690,3549
47471,E072N691,3550
47472,E072N692,3551
47473,E072N693,3552
47474,E072N694,3553
47475,E072N695,3554
47476,E072N696,3555
47477,E072N697,3556
47478,E072N698,3557
47479,E072N699,3558
47480,E072N700,3559
47481,E072N701,3560
47482,E072N702,3561
47483,E072N703,3562
47484,E072N704,3563
47485,E072N705,3564
47496,E073N624,3565
47497,E073N625,3566
47498,E073N626,3567
47499,E073N627,3568
47500,E073N628,3569
47501,E073N629,3570
47502,E073N630,3571
47503,E073N631,3572
47504,E073N632,3573
47505,E073N633,3574
47506,E073N634,3575
47507,E073N635,3576
47508,E073N636,3577
47509,E073N637,3578
47510,E073N638,3579
47511,E073N639,3580
47512,E073N640,3581
47513,E073N641,3582
47514,E073N642,3583
47515,E073N643,3584
47516,E073N644,3585
47517,E073N645,3586
47518,E073N646,3587
47519,E073N647,3588
47520,E073N648,3589
47521,E073N649,3590
47522,E073N650,3591
47523,E073N651,3592
47524,E073N652,3593
47525,E073N653,3594
47526,E073N654,3595
47527,E073N655,3596
47528,E073N656,3597
47529,E073N657,3598
47530,E073N658,3599
47531,E073N659,3600
47532,E073N660,3601
47533,E073N661,3602
47534,E073N662,3603
47535,E073N663,3604
47536,E073N664,3605
47537,E073N665,3606
47538,E073N666,3607
47539,E073N667,3608
47540,E073N668,3609
47541,E073N669,3610
47542,E073N670,3611
47543,E073N671,3612
47544,E073N672,3613
47545,E073N673,3614
47546,E073N674,3615
47547,E073N675,3616
47548,E073N676,3617
47549,E073N677,3618
47550,E073N678,3619
47551,E073N679,3620
47552,E073N680,3621
47553,E073N681,3622
47554,E073N682,3623
47555,E073N683,3624
47556,E073N684,3625
47557,E073N685,3626
47558,E073N686,3627
47559,E073N687,3628
47560,E073N688,3629
47561,E073N689,3630
47562,E073N690,3631
47563,E073N691,3632
47564,E073N692,3633
47565,E073N693,3634
47566,E073N694,3635
47567,E073N695,3636
47568,E073N696,3637
47569,E073N697,3638
47570,E073N698,3639
47571,E073N699,3640
47572,E073N700,3641
47573,E073N701,3642
47574,E073N702,3643
47575,E073N703,3644
47576,E073N704,3645
47587,E074N624,3646
47588,E074N625,3647
47589,E074N626,3648
47590,E074N627,3649
47591,E074N628,3650
47592,E074N629,3651
47593,E074N630,3652
47594,E074N631,3653
47595,E074N632,3654
47596,E074N633,3655
47597,E074N634,3656
47598,E074N635,3657
47599,E074N636,3658
47600,E074N637,3659
47601,E074N638,3660
47602,E074N639,3661
47603,E074N640,3662
47604,E074N641,3663
47605,E074N642,3664
47606,E074N643,3665
47607,E074N644,3666
47608,E074N645,3667
47609,E074N646,3668
47610,E074N647,3669
47611,E074N648,3670
47612,E074N649,3671
47613,E074N650,3672
47614,E074N651,3673
47615,E074N652,3674
47616,E074N653,3675
47617,E074N654,3676
47618,E074N655,3677
47619,E074N656,3678
47620,E074N657,3679
47621,E074N658,3680
47622,E074N659,3681
47623,E074N660,3682
47624,E074N661,3683
47625,E074N662,3684
47626,E074N663,3685
47627,E074N664,3686
47628,E074N665,3687
47629,E074N666,3688
47630,E074N667,3689
47631,E074N668,3690
47632,E074N669,3691
47633,E074N670,3692
47634,E074N671,3693
47635,E074N672,3694
47636,E074N673,3695
47637,E074N674,3696
47638,E074N675,3697
47639,E074N676,3698
47640,E074N677,3699
47641,E074N678,3700
47642,E074N679,3701
47643,E074N680,3702
47644,E074N681,3703
47645,E074N682,3704
47646,E074N683,3705
47647,E074N684,3706
47648,E074N685,3707
47649,E074N686,3708
47650,E074N687,3709
47651,E074N688,3710
47652,E074N689,3711
47653,E074N690,3712
47654,E074N691,3713
47655,E074N692,3714
47656,E074N693,3715
47657,E074N694,3716
47658,E074N695,3717
47659,E074N696,3718
47660,E074N697,3719
47661,E074N698,3720
47662,E074N699,3721
47663,E074N700,3722
47664,E074N701,3723
47665,E074N702,3724
47666,E074N703,3725
47667,E074N704,3726
47681,E075N625,3727
47682,E075N626,3728
47683,E075N627,3729
47684,E075N628,3730
47685,E075N629,3731
47686,E075N630,3732
47687,E075N631,3733
47688,E075N632,3734
47689,E075N633,3735
47690,E075N634,3736
47691,E075N635,3737
47692,E075N636,3738
47693,E075N637,3739
47694,E075N638,3740
47695,E075N639,3741
47696,E075N640,3742
47697,E075N641,3743
47698,E075N642,3744
47699,E075N643,3745
47700,E075N644,3746
47701,E075N645,3747
47702,E075N646,3748
47703,E075N647,3749
47704,E075N648,3750
47705,E075N649,3751
47706,E075N650,3752
47707,E075N651,3753
47708,E075N652,3754
47709,E075N653,3755
47710,E075N654,3756
47711,E075N655,3757
47712,E075N656,3758
47713,E075N657,3759
47714,E075N658,3760
47715,E075N659,3761
47716,E075N660,3762
47717,E075N661,3763
47718,E075N662,3764
47719,E075N663,3765
47720,E075N664,3766
47721,E075N665,3767
47722,E075N666,3768
47723,E075N667,3769
47724,E075N668,3770
47725,E075N669,3771
47726,E075N670,3772
47727,E075N671,3773
47728,E075N672,3774
47729,E075N673,3775
47730,E075N674,3776
47731,E075N675,3777
47732,E075N676,3778
47733,E075N677,3779
47734,E075N678,3780
47735,E075N679,3781
47736,E075N680,3782
47737,E075N681,3783
47738,E075N682,3784
47739,E075N683,3785
47740,E075N684,3786
47741,E075N685,3787
47742,E075N686,3788
47743,E075N687,3789
47744,E075N688,3790
47745,E075N689,3791
47746,E075N690,3792
47747,E075N691,3793
47748,E075N692,3794
47749,E075N693,3795
47750,E075N694,3796
47751,E075N695,3797
47752,E075N696,3798
47753,E075N697,3799
47754,E075N698,3800
47755,E075N699,3801
47756,E075N700,3802
47757,E075N701,3803
47758,E075N702,3804
47774,E076N625,3805
47775,E076N626,3806
47776,E076N627,3807
47777,E076N628,3808
47778,E076N629,3809
47779,E076N630,3810
47780,E076N631,3811
47781,E076N632,3812
47782,E076N633,3813
47783,E076N634,3814
47784,E076N635,3815
47785,E076N636,3816
47786,E076N637,3817
47787,E076N638,3818
47788,E076N639,3819
47789,E076N640,3820
47790,E076N641,3821
47791,E076N642,3822
47792,E076N643,3823
47793,E076N644,3824
47794,E076N645,3825
47795,E076N646,3826
47796,E076N647,3827
47797,E076N648,3828
47798,E076N649,3829
47799,E076N650,3830
47800,E076N651,3831
47801,E076N652,3832
47802,E076N653,3833
47803,E076N654,3834
47804,E076N655,3835
47805,E076N656,3836
47806,E076N657,3837
47807,E076N658,3838
47808,E076N659,3839
47809,E076N660,3840
47810,E076N661,3841
47811,E076N662,3842
47812,E076N663,3843
47813,E076N664,3844
47923,E076N665,3845
47924,E076N666,3846
47925,E076N667,3847
47926,E076N668,3848
47927,E076N669,3849
47928,E076N670,3850
47929,E076N671,3851
47930,E076N672,3852
47931,E076N673,3853
47932,E076N674,3854
47933,E076N675,3855
47934,E076N676,3856
47935,E076N677,3857
47936,E076N678,3858
47937,E076N679,3859
47938,E076N680,3860
47939,E076N681,3861
47940,E076N682,3862
47941,E076N683,3863
47942,E076N684,3864
47943,E076N685,3865
47944,E076N686,3866
47945,E076N687,3867
47946,E076N688,3868
47947,E076N689,3869
47948,E076N690,3870
